ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,RandomSeed,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Condition,ConditionList,ConditionList.Cycle,ConditionList.Sample,Procedure[Block],Running[Block],Trial,A1,A2,A3,CVCCRESP,CVCRESP,CVXCRESP,EnglishBig,EnglishPlural,EnglishTest,EnglishWord,FakeCV,FakeCVC,FakeCVX,FakePlural,FakeWord,ItemNumber,Order1,Order3,Order5,PLURALCRESP,Procedure[Trial],Prompt,Prompt.CRESP,Prompt.Word,Running[Trial],StimDisplay.ACC,StimDisplay.CRESP,StimDisplay.DurationError,StimDisplay.OnsetDelay,StimDisplay.OnsetTime,StimDisplay.OnsetToOnsetTime,StimDisplay.RESP,StimDisplay.RT,StimDisplay.RTTime,TrialList1,TrialList1.Cycle,TrialList1.Sample
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,19,hitrukahitruka,hihitruka,hithitruka,5,3,5,big horn,horns,horns,horn,hihitruka,hithitruka,hithitruka,hitrukahitruka,hitruka,34,5,1,3,1,TrialProc,Plural,1,hitrukahitruka,TrialList1,0,1,"-999,999",16,192382,0,5,3298,195680,34,1,19
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,20,kakamuta,kamkamuta,kamutakamuta,3,1,1,big paper,papers,papers,paper,kakamuta,kamkamuta,kakamuta,kamutakamuta,kamuta,25,1,3,5,5,TrialProc,Plural,5,kamutakamuta,TrialList1,0,5,"-999,999",16,198232,0,3,4438,202670,25,1,20
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,21,kakalsilu,kalsilukalsilu,kalkalsilu,5,1,5,big branch,branches,big branch,branch,kakalsilu,kalkalsilu,kalkalsilu,kalsilukalsilu,kalsilu,150,1,5,3,3,TrialProc,Big,5,kalkalsilu,TrialList1,0,5,"-999,999",17,205233,0,1,2788,208021,150,1,21
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,22,babalwilu,balbalwilu,balwilubalwilu,3,1,3,big hair,hairs,hairs,hair,babalwilu,balbalwilu,balbalwilu,balwilubalwilu,balwilu,55,1,3,5,5,TrialProc,Plural,5,balwilubalwilu,TrialList1,0,5,"-999,999",17,210583,0,3,4573,215156,55,1,22
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,23,hamuluhamulu,hahamulu,hamhamulu,5,3,3,big map,maps,maps,map,hahamulu,hamhamulu,hahamulu,hamuluhamulu,hamulu,58,5,1,3,1,TrialProc,Plural,1,hamuluhamulu,TrialList1,1,1,"-999,999",16,217699,0,1,3143,220842,58,1,23
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,24,taltalrulu,talrulutalrulu,tatalrulu,1,5,1,big cat,cats,cats,cat,tatalrulu,taltalrulu,taltalrulu,talrulutalrulu,talrulu,51,3,5,1,3,TrialProc,Plural,3,talrulutalrulu,TrialList1,1,3,"-999,999",17,223383,0,3,4337,227720,51,1,24
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,25,vewiluvewilu,vevewilu,vewvewilu,5,3,3,big horse,horses,horses,horse,vevewilu,vewvewilu,vevewilu,vewiluvewilu,vewilu,16,5,1,3,1,TrialProc,Plural,1,vewiluvewilu,TrialList1,1,1,"-999,999",1,230250,0,1,3358,233608,16,1,25
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,26,nevnevuta,nenevuta,nevutanevuta,1,3,3,big door,doors,doors,door,nenevuta,nevnevuta,nenevuta,nevutanevuta,nevuta,50,3,1,5,5,TrialProc,Plural,5,nevutanevuta,TrialList1,1,5,"-999,999",1,236150,0,5,3826,239976,50,1,26
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,27,talrutatalruta,taltalruta,tatalruta,3,5,3,big helmet,helmets,big helmet,helmet,tatalruta,taltalruta,taltalruta,talrutatalruta,talruta,101,5,3,1,1,TrialProc,Big,3,taltalruta,TrialList1,1,3,"-999,999",1,242517,0,3,5296,247813,101,1,27
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,28,kumkumsolu,kukumsolu,kumsolukumsolu,1,3,1,big fish,fishes,fishes,fish,kukumsolu,kumkumsolu,kumkumsolu,kumsolukumsolu,kumsolu,74,3,1,5,5,TrialProc,Plural,5,kumsolukumsolu,TrialList1,1,5,"-999,999",16,250366,0,5,3322,253688,74,1,28
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,29,nannanutu,nananutu,nanutunanutu,1,3,3,big flower,flowers,flowers,flower,nananutu,nannanutu,nananutu,nanutunanutu,nanutu,20,3,1,5,5,TrialProc,Plural,5,nanutunanutu,TrialList1,1,5,"-999,999",17,256250,0,5,3309,259559,20,1,29
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,30,hikotahikota,hihikota,hikhikota,5,3,3,big cactus,cacti,cacti,cactus,hihikota,hikhikota,hihikota,hikotahikota,hikota,40,5,1,3,1,TrialProc,Plural,1,hikotahikota,TrialList1,1,1,"-999,999",16,262116,0,1,2690,264806,40,1,30
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,31,hehewisa,hewisahewisa,hewhewisa,5,1,1,big wing,wings,wings,wing,hehewisa,hewhewisa,hehewisa,hewisahewisa,hewisa,66,1,5,3,3,TrialProc,Plural,3,hewisahewisa,TrialList1,1,3,"-999,999",17,267350,0,3,3652,271002,66,1,31
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,32,puhpuhilu,pupuhilu,puhilupuhilu,1,3,3,big city,cities,big city,city,pupuhilu,puhpuhilu,pupuhilu,puhilupuhilu,puhilu,128,3,1,5,5,TrialProc,Big,1,puhpuhilu,TrialList1,1,1,"-999,999",17,273550,0,1,2897,276447,128,1,32
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,33,jajatoku,jatjatoku,jatokujatoku,3,1,1,big log,logs,big log,log,jajatoku,jatjatoku,jajatoku,jatokujatoku,jatoku,139,1,3,5,5,TrialProc,Big,3,jatjatoku,TrialList1,1,3,"-999,999",1,278984,0,3,4580,283564,139,1,33
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,34,nanamupa,namupanamupa,namnamupa,5,1,1,big bottle,bottles,bottles,bottle,nanamupa,namnamupa,nanamupa,namupanamupa,namupa,42,1,5,3,3,TrialProc,Plural,3,namupanamupa,TrialList1,0,3,"-999,999",16,286116,0,1,5173,291289,42,1,34
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,35,baltowabaltowa,balbaltowa,babaltowa,3,5,3,big star,stars,stars,star,babaltowa,balbaltowa,balbaltowa,baltowabaltowa,baltowa,17,5,3,1,1,TrialProc,Plural,1,baltowabaltowa,TrialList1,1,1,"-999,999",1,293817,0,1,4143,297960,17,1,35
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,36,hehewitu,hewituhewitu,hewhewitu,5,1,1,big table,tables,tables,table,hehewitu,hewhewitu,hehewitu,hewituhewitu,hewitu,12,1,5,3,3,TrialProc,Plural,3,hewituhewitu,TrialList1,1,3,"-999,999",17,300517,0,3,3765,304282,12,1,36
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,37,woknutawoknuta,wowoknuta,wokwoknuta,5,3,5,big brick,bricks,big brick,brick,wowoknuta,wokwoknuta,wokwoknuta,woknutawoknuta,woknuta,82,5,1,3,1,TrialProc,Big,5,wokwoknuta,TrialList1,1,5,"-999,999",16,306833,0,5,5527,312360,82,1,37
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,38,womwomwilu,womwiluwomwilu,wowomwilu,1,5,1,big foot,feet,feet,foot,wowomwilu,womwomwilu,womwomwilu,womwiluwomwilu,womwilu,57,3,5,1,3,TrialProc,Plural,3,womwiluwomwilu,TrialList1,1,3,"-999,999",1,314901,0,3,3811,318712,57,1,38
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,39,rehrehilu,rerehilu,rehilurehilu,1,3,3,big snail,snails,snails,snail,rerehilu,rehrehilu,rerehilu,rehilurehilu,rehilu,44,3,1,5,5,TrialProc,Plural,5,rehilurehilu,TrialList1,1,5,"-999,999",17,321267,0,5,3704,324971,44,1,39
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,40,sikotasikota,siksikota,sisikota,3,5,5,big lizard,lizards,big lizard,lizard,sisikota,siksikota,sisikota,sikotasikota,sikota,95,5,3,1,1,TrialProc,Big,3,siksikota,TrialList1,1,3,"-999,999",1,327501,0,3,5395,332896,95,1,40
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,41,sisiwita,siwsiwita,siwitasiwita,3,1,1,big cup,cups,big cup,cup,sisiwita,siwsiwita,sisiwita,siwitasiwita,siwita,85,1,3,5,5,TrialProc,Big,3,siwsiwita,TrialList1,0,3,"-999,999",17,335450,0,1,4459,339909,85,1,41
FHList1June8,23,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399960000</Frequency><Timestamp dt:dt=""r8"">206210858942</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-10-02T19:37:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-23-1,60,1.0.0.4,1,732509909,2.0.10.242,2.0.10.242,10/2/2012,10/2/2012 19:37,12:37:27,2.0.10.147,1,CVC,2,2,1,ListProc,ConditionList,42,kalkalhalu,kakalhalu,kalhalukalhalu,1,3,1,big case,cases,big case,case,kakalhalu,kalkalhalu,kalkalhalu,kalhalukalhalu,kalhalu,140,3,1,5,5,TrialProc,Big,1,kalkalhalu,TrialList1,1,1,"-999,999",1,342451,0,1,3952,346403,140,1,42
